DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15,TurbID
4/1/2022 06:00:00,10.5,101186.0,84,-9.5,49,856,1.0,10885.0,,19
4/1/2022 06:15:00,10.7,104877.0,84,-9.5,48,856,1.0,10801.0,,19
4/1/2022 06:30:00,10.8,108232.0,84,-9.4,47,856,1.0,10779.0,,19
4/1/2022 06:45:00,10.9,111586.0,84,-9.3,46,856,1.0,10707.0,,19
4/1/2022 07:00:00,11.0,114941.0,84,-9.2,45,856,1.0,10620.0,,19
4/1/2022 07:15:00,11.1,118117.0,84,-9.2,44,856,1.0,10616.0,,19
4/1/2022 07:30:00,11.2,121114.0,84,-9.1,43,856,1.0,10462.0,,19
4/1/2022 07:45:00,11.3,124112.0,85,-9.1,42,856,1.0,10309.0,,19
4/1/2022 08:00:00,11.4,127109.0,85,-9.0,41,856,1.0,10477.0,,19
4/1/2022 08:15:00,11.6,130563.0,85,-9.0,41,856,1.0,10558.0,,19
4/1/2022 08:30:00,11.8,134474.0,85,-9.0,40,856,1.0,10568.0,,19
4/1/2022 08:45:00,11.9,138385.0,84,-8.9,40,856,1.0,10528.0,,19
4/1/2022 09:00:00,12.0,142296.0,84,-8.9,39,856,1.0,10763.0,,19
4/1/2022 09:15:00,12.0,145545.0,84,-8.7,39,856,1.0,10562.0,,19
4/1/2022 09:30:00,12.1,148133.0,83,-8.4,38,856,1.0,10348.0,,19
4/1/2022 09:45:00,12.1,150722.0,83,-8.1,37,856,1.0,10093.0,,19
4/1/2022 10:00:00,12.2,153310.0,83,-7.8,36,856,1.0,9964.0,,19
4/1/2022 10:15:00,12.2,155233.0,83,-7.3,35,856,1.0,10020.0,,19
4/1/2022 10:30:00,12.2,156490.0,83,-6.6,34,856,1.0,10468.0,,19
4/1/2022 10:45:00,12.3,157748.0,84,-6.0,32,856,1.0,10579.0,,19
4/1/2022 11:00:00,12.3,159005.0,84,-5.3,31,856,1.0,11008.0,,19
4/1/2022 11:15:00,12.1,157477.0,85,-4.7,29,856,1.0,10986.0,,19
4/1/2022 11:30:00,11.6,153163.0,85,-4.0,28,856,1.0,10755.0,,19
4/1/2022 11:45:00,11.3,148849.0,85,-3.4,27,855,1.0,11222.0,,19
4/1/2022 12:00:00,10.9,144535.0,86,-2.7,26,855,1.0,11495.0,,19
4/1/2022 12:15:00,10.6,140481.0,87,-2.2,25,855,1.1,11785.0,,19
4/1/2022 12:30:00,10.4,136688.0,87,-1.8,24,855,1.0,11925.0,,19
4/1/2022 12:45:00,10.3,132894.0,88,-1.4,23,855,1.0,12240.0,,19
4/1/2022 13:00:00,10.1,129101.0,89,-1.0,22,855,1.0,12343.0,,19
4/1/2022 13:15:00,10.0,126488.0,90,-0.6,22,855,1.0,12360.0,,19
4/1/2022 13:30:00,10.0,125055.0,90,-0.3,21,855,1.0,12276.0,,19
4/1/2022 13:45:00,9.9,123622.0,91,0.0,21,854,1.0,12527.0,,19
4/1/2022 14:00:00,9.9,122189.0,91,0.3,20,854,1.0,12576.0,,19
4/1/2022 14:15:00,9.9,121137.0,92,0.5,20,854,1.0,12450.0,,19
4/1/2022 14:30:00,9.9,120464.0,93,0.7,20,854,1.0,12683.0,,19
4/1/2022 14:45:00,9.8,119791.0,94,0.9,19,854,1.0,12512.0,,19
4/1/2022 15:00:00,9.8,119118.0,94,1.1,19,854,1.0,12579.0,,19
4/1/2022 15:15:00,9.8,118786.0,94,1.2,19,854,1.0,13023.0,,19
4/1/2022 15:30:00,9.8,118794.0,95,1.3,19,854,1.1,13363.0,,19
4/1/2022 15:45:00,9.8,118801.0,95,1.3,19,854,1.0,13611.0,,19
4/1/2022 16:00:00,9.8,118809.0,95,1.4,19,854,1.0,13848.0,,19
4/1/2022 16:15:00,9.9,119737.0,95,1.3,19,854,1.0,14211.0,,19
4/1/2022 16:30:00,10.0,121585.0,96,1.1,19,854,1.0,14411.0,,19
4/1/2022 16:45:00,10.2,123433.0,96,0.8,20,854,1.0,14957.0,,19
4/1/2022 17:00:00,10.3,125281.0,97,0.6,20,854,1.0,15051.0,,19
4/1/2022 17:15:00,10.5,129097.0,97,0.3,20,854,1.0,15259.0,,19
4/1/2022 17:30:00,10.8,134882.0,96,-0.2,21,854,1.0,15298.0,,19
4/1/2022 17:45:00,11.1,140667.0,96,-0.7,22,854,1.0,14526.0,,19
4/1/2022 18:00:00,11.4,146452.0,96,-1.2,23,854,1.1,14595.0,,19
4/1/2022 18:15:00,11.5,149703.0,96,-1.6,23,854,1.0,14126.0,,19
4/1/2022 18:30:00,11.5,150420.0,95,-1.9,24,854,1.0,14097.0,,19
4/1/2022 18:45:00,11.5,151138.0,94,-2.3,24,855,1.0,13991.0,,19
4/1/2022 19:00:00,11.6,151855.0,93,-2.6,25,855,1.0,13367.0,,19
4/1/2022 19:15:00,11.6,151417.0,92,-2.9,25,855,1.0,13046.0,,19
4/1/2022 19:30:00,11.5,149823.0,91,-3.0,26,855,1.0,12706.0,,19
4/1/2022 19:45:00,11.4,148228.0,90,-3.2,26,855,1.0,11151.0,,19
4/1/2022 20:00:00,11.3,146634.0,88,-3.3,27,855,1.0,10906.0,,19
4/1/2022 20:15:00,11.3,145513.0,87,-3.5,27,855,1.0,11390.0,,19
4/1/2022 20:30:00,11.3,144864.0,86,-3.7,28,855,1.0,11618.0,,19
4/1/2022 20:45:00,11.2,144215.0,85,-3.8,29,856,1.1,10973.0,,19
4/1/2022 21:00:00,11.3,143566.0,84,-4.0,30,856,1.0,10078.0,,19
4/1/2022 21:15:00,11.4,143914.0,83,-4.1,30,856,1.0,10050.0,,19
4/1/2022 21:30:00,11.5,145259.0,83,-4.2,30,856,1.0,10439.0,,19
4/1/2022 21:45:00,11.7,146604.0,83,-4.3,30,856,1.0,10482.0,,19
4/1/2022 22:00:00,11.8,147949.0,82,-4.4,30,856,1.0,10709.0,,19
4/1/2022 22:15:00,11.9,147228.0,82,-4.5,30,856,1.1,10737.0,,19
4/1/2022 22:30:00,11.8,144443.0,83,-4.6,31,856,1.0,11262.0,,19
4/1/2022 22:45:00,11.7,141658.0,83,-4.7,31,856,1.0,11730.0,,19
4/1/2022 23:00:00,11.6,138873.0,84,-4.8,32,856,1.0,12042.0,,19
4/1/2022 23:15:00,11.6,137216.0,83,-5.0,32,856,1.0,12016.0,,19
4/1/2022 23:30:00,11.7,136687.0,83,-5.2,32,856,1.1,12297.0,,19
4/1/2022 23:45:00,11.8,136158.0,82,-5.3,33,856,1.0,12148.0,,19
5/1/2022 00:00:00,9.2,52155.0,90,-6.3,35,857,1.1,12422.0,,19
5/1/2022 00:15:00,9.2,51362.0,91,-6.5,35,857,1.0,12628.0,,19
5/1/2022 00:30:00,9.3,53078.0,91,-6.6,36,857,1.0,12367.0,,19
5/1/2022 00:45:00,9.4,54795.0,91,-6.8,36,856,1.0,12187.0,,19
5/1/2022 01:00:00,9.5,56511.0,91,-6.9,37,856,1.0,12011.0,,19
5/1/2022 01:15:00,9.6,58499.0,91,-7.1,37,856,1.0,12585.0,,19
5/1/2022 01:30:00,9.7,60758.0,91,-7.2,38,856,1.0,13451.0,,19
5/1/2022 01:45:00,9.8,63017.0,91,-7.4,38,856,1.0,13131.0,,19
5/1/2022 02:00:00,9.9,65276.0,91,-7.5,39,856,1.0,12225.0,,19
5/1/2022 02:15:00,10.1,67169.0,92,-7.6,39,856,1.0,12673.0,,19
5/1/2022 02:30:00,10.2,68695.0,92,-7.7,39,856,1.1,12883.0,,19
5/1/2022 02:45:00,10.3,70222.0,93,-7.7,40,856,1.1,12198.0,,19
5/1/2022 03:00:00,10.4,71748.0,93,-7.8,40,856,1.0,11734.0,,19
5/1/2022 03:15:00,10.5,73877.0,93,-7.9,40,856,1.0,12107.0,,19
5/1/2022 03:30:00,10.6,76609.0,92,-8.0,41,856,1.1,12354.0,,19
5/1/2022 03:45:00,10.7,79341.0,92,-8.1,41,856,1.1,12126.0,,19
5/1/2022 04:00:00,10.8,82073.0,91,-8.2,42,856,1.0,12078.0,,19
5/1/2022 04:15:00,10.8,84393.0,90,-8.4,42,856,1.0,12816.0,,19
5/1/2022 04:30:00,10.9,86301.0,90,-8.5,43,856,1.0,12943.0,,19
5/1/2022 04:45:00,10.9,88210.0,89,-8.7,43,856,1.0,12258.0,,19
5/1/2022 05:00:00,11.0,90118.0,89,-8.8,44,856,1.0,11997.0,,19
5/1/2022 05:15:00,11.1,93487.0,88,-8.9,44,856,1.0,11727.0,,19
5/1/2022 05:30:00,11.3,98316.0,88,-8.9,44,856,1.1,11570.0,,19
5/1/2022 05:45:00,11.4,103146.0,88,-9.0,44,856,1.1,11052.0,,19
5/1/2022 06:00:00,11.6,107975.0,88,-9.0,44,856,1.0,11096.0,,19
5/1/2022 06:15:00,11.8,113252.0,88,-9.0,44,856,1.0,11079.0,,19
5/1/2022 06:30:00,11.9,118976.0,88,-9.0,44,856,1.0,10936.0,,19
5/1/2022 06:45:00,12.1,124701.0,88,-9.1,44,856,1.5,10514.0,,19
5/1/2022 07:00:00,12.2,130425.0,87,-9.1,44,856,1.0,10188.0,,19
5/1/2022 07:15:00,12.4,134610.0,87,-9.1,44,856,1.0,10227.0,,19
5/1/2022 07:30:00,12.5,137257.0,86,-9.1,44,856,1.1,10201.0,,19
5/1/2022 07:45:00,12.6,139903.0,85,-9.0,44,857,1.0,10052.0,,19
5/1/2022 08:00:00,12.7,142550.0,85,-9.0,44,857,1.0,10041.0,,19
5/1/2022 08:15:00,12.9,145084.0,84,-9.0,44,857,1.1,9869.0,,19
5/1/2022 08:30:00,12.9,147507.0,83,-8.9,43,857,1.1,9913.0,,19
5/1/2022 08:45:00,12.9,149930.0,83,-8.9,43,857,1.1,9938.0,,19
5/1/2022 09:00:00,12.9,152353.0,82,-8.8,42,857,1.1,9921.0,,19
5/1/2022 09:15:00,12.9,154582.0,82,-8.7,42,857,1.1,9910.0,,19
5/1/2022 09:30:00,12.9,156617.0,82,-8.4,41,857,1.1,9780.0,,19
5/1/2022 09:45:00,13.0,158652.0,81,-8.1,40,858,1.1,9781.0,,19
5/1/2022 10:00:00,13.0,160687.0,81,-7.8,39,858,1.1,9788.0,,19
5/1/2022 10:15:00,13.0,162494.0,82,-7.4,37,858,1.1,9630.0,,19
5/1/2022 10:30:00,13.1,164075.0,82,-6.8,36,858,1.1,9560.0,,19
5/1/2022 10:45:00,13.2,165655.0,83,-6.2,34,858,1.1,9603.0,,19
5/1/2022 11:00:00,13.3,167236.0,84,-5.6,33,858,1.1,9787.0,,19
5/1/2022 11:15:00,13.1,164962.0,84,-5.0,31,858,1.1,10032.0,,19
5/1/2022 11:30:00,12.5,158834.0,85,-4.4,30,858,1.1,10330.0,,19
5/1/2022 11:45:00,12.0,152705.0,86,-3.8,28,858,1.0,10532.0,,19
5/1/2022 12:00:00,11.5,146577.0,87,-3.2,27,858,1.1,10520.0,,19
5/1/2022 12:15:00,11.1,142258.0,87,-2.7,26,858,1.1,10576.0,,19
5/1/2022 12:30:00,11.0,139749.0,88,-2.3,25,858,1.1,10874.0,,19
5/1/2022 12:45:00,10.9,137239.0,88,-1.8,24,858,1.1,11124.0,,19
5/1/2022 13:00:00,10.8,134730.0,89,-1.4,23,858,1.1,11430.0,,19
5/1/2022 13:15:00,10.6,131464.0,90,-1.0,23,858,1.1,11673.0,,19
5/1/2022 13:30:00,10.4,127441.0,90,-0.7,22,858,1.1,12008.0,,19
5/1/2022 13:45:00,10.2,123418.0,91,-0.3,22,858,1.1,12496.0,,19
5/1/2022 14:00:00,10.0,119395.0,91,0.0,21,858,1.1,13463.0,,19
5/1/2022 14:15:00,9.9,116612.0,92,0.3,21,858,1.1,14643.0,,19
5/1/2022 14:30:00,9.9,115069.0,93,0.5,21,858,1.0,15175.0,,19
5/1/2022 14:45:00,9.8,113526.0,94,0.7,20,858,1.0,15669.0,,19
5/1/2022 15:00:00,9.8,111983.0,94,0.9,20,858,1.0,16699.0,,19
5/1/2022 15:15:00,9.7,110012.0,95,1.0,20,858,1.0,17329.0,,19
5/1/2022 15:30:00,9.6,107614.0,95,1.1,20,858,1.1,17587.0,,19
5/1/2022 15:45:00,9.6,105216.0,96,1.1,20,859,1.0,17713.0,,19
5/1/2022 16:00:00,9.5,102818.0,97,1.2,20,859,1.0,17294.0,,19
5/1/2022 16:15:00,9.3,100700.0,98,1.1,20,859,1.0,17183.0,,19
5/1/2022 16:30:00,9.1,98862.0,100,0.9,21,859,1.0,17291.0,,19
5/1/2022 16:45:00,9.1,97025.0,102,0.6,21,859,1.0,16702.0,,19
5/1/2022 17:00:00,9.0,95187.0,104,0.4,22,859,1.0,16478.0,,19
5/1/2022 17:15:00,8.9,94697.0,106,0.1,23,859,1.0,16214.0,,19
5/1/2022 17:30:00,9.1,95554.0,106,-0.4,24,859,1.0,16312.0,,19
5/1/2022 17:45:00,9.2,96412.0,106,-0.8,25,860,1.0,16451.0,,19
5/1/2022 18:00:00,9.3,97269.0,107,-1.3,26,860,1.0,16014.0,,19
5/1/2022 18:15:00,9.4,98364.0,107,-1.7,26,860,1.0,15695.0,,19
5/1/2022 18:30:00,9.4,99697.0,105,-2.1,27,860,1.0,15508.0,,19
5/1/2022 18:45:00,9.6,101030.0,104,-2.5,28,860,1.1,14815.0,,19
5/1/2022 19:00:00,9.6,102363.0,103,-2.9,29,860,1.0,13987.0,,19
5/1/2022 19:15:00,9.7,102692.0,101,-3.2,29,860,1.0,13525.0,,19
5/1/2022 19:30:00,9.7,102017.0,98,-3.4,29,860,1.0,12882.0,,19
5/1/2022 19:45:00,9.6,101342.0,95,-3.7,30,861,1.0,12301.0,,19
5/1/2022 20:00:00,9.7,100667.0,93,-3.9,30,861,1.0,11799.0,,19
5/1/2022 20:15:00,9.7,100569.0,91,-4.1,30,861,1.0,11386.0,,19
5/1/2022 20:30:00,9.8,101050.0,90,-4.2,31,861,1.0,11229.0,,19
5/1/2022 20:45:00,9.9,101530.0,88,-4.4,31,861,1.0,10637.0,,19
5/1/2022 21:00:00,10.0,102011.0,87,-4.5,32,861,1.0,10052.0,,19
5/1/2022 21:15:00,10.1,102268.0,85,-4.7,32,861,1.0,9780.0,,19
5/1/2022 21:30:00,10.2,102303.0,85,-4.9,33,861,1.0,9544.0,,19
5/1/2022 21:45:00,10.3,102338.0,84,-5.0,33,860,1.0,9217.0,,19
5/1/2022 22:00:00,10.5,102373.0,84,-5.2,34,860,1.0,9521.0,,19
5/1/2022 22:15:00,10.5,102272.0,83,-5.3,34,860,1.0,9925.0,,19
5/1/2022 22:30:00,10.5,102037.0,82,-5.4,34,860,1.0,10065.0,,19
5/1/2022 22:45:00,10.4,101802.0,82,-5.5,35,860,1.0,10493.0,,19
5/1/2022 23:00:00,10.4,101567.0,81,-5.6,35,860,1.0,10720.0,,19
5/1/2022 23:15:00,10.4,101894.0,81,-5.7,35,860,1.0,10870.0,,19
5/1/2022 23:30:00,10.5,102783.0,81,-5.7,35,860,1.0,10767.0,,19
5/1/2022 23:45:00,10.5,103672.0,81,-5.7,35,860,1.0,11042.0,,19
6/1/2022 00:00:00,11.5,136596.0,80,-6.7,40,861,1.0,11084.0,,19
6/1/2022 00:15:00,11.7,142265.0,80,-6.7,40,861,1.0,10763.0,,19
6/1/2022 00:30:00,11.9,146620.0,80,-6.8,40,861,1.0,10641.0,,19
6/1/2022 00:45:00,12.1,150975.0,81,-6.9,41,860,1.0,10759.0,,19
6/1/2022 01:00:00,12.3,155330.0,81,-7.0,41,860,1.0,10607.0,,19
6/1/2022 01:15:00,12.5,158727.0,81,-7.0,41,860,1.0,10540.0,,19
6/1/2022 01:30:00,12.7,161168.0,81,-7.1,41,860,1.0,10364.0,,19
6/1/2022 01:45:00,12.9,163608.0,82,-7.2,42,860,1.0,10361.0,,19
6/1/2022 02:00:00,13.1,166049.0,82,-7.3,42,860,1.0,10111.0,,19
6/1/2022 02:15:00,13.4,167753.0,81,-7.4,42,860,1.0,9949.0,,19
6/1/2022 02:30:00,13.5,168721.0,81,-7.4,42,860,1.0,9947.0,,19
6/1/2022 02:45:00,13.6,169688.0,80,-7.5,43,859,1.0,10191.0,,19
6/1/2022 03:00:00,13.7,170656.0,80,-7.5,43,859,1.0,10367.0,,19
6/1/2022 03:15:00,13.8,171741.0,80,-7.5,43,859,1.0,10639.0,,19
6/1/2022 03:30:00,13.9,172942.0,80,-7.5,43,859,1.0,10690.0,,19
6/1/2022 03:45:00,14.1,174143.0,80,-7.5,43,859,1.0,10701.0,,19
6/1/2022 04:00:00,14.2,175344.0,80,-7.5,43,859,1.0,10855.0,,19
6/1/2022 04:15:00,14.3,176216.0,80,-7.5,43,859,1.0,10870.0,,19
6/1/2022 04:30:00,14.4,176759.0,81,-7.5,43,859,1.0,10897.0,,19
6/1/2022 04:45:00,14.4,177303.0,81,-7.6,43,859,1.0,10916.0,,19
6/1/2022 05:00:00,14.5,177846.0,81,-7.6,43,859,1.0,10935.0,,19
6/1/2022 05:15:00,14.5,178201.0,81,-7.6,43,859,1.0,10895.0,,19
6/1/2022 05:30:00,14.5,178368.0,81,-7.6,43,859,1.0,10587.0,,19
6/1/2022 05:45:00,14.4,178535.0,80,-7.6,43,859,1.0,10536.0,,19
6/1/2022 06:00:00,14.4,178702.0,80,-7.6,43,859,1.0,10548.0,,19
6/1/2022 06:15:00,14.4,178783.0,80,-7.6,43,859,1.0,10584.0,,19
6/1/2022 06:30:00,14.3,178779.0,80,-7.6,43,859,1.0,10470.0,,19
6/1/2022 06:45:00,14.4,178775.0,79,-7.5,42,859,1.0,10474.0,,19
6/1/2022 07:00:00,14.3,178771.0,79,-7.5,42,859,1.0,10565.0,,19
6/1/2022 07:15:00,14.3,178698.0,79,-7.5,42,859,1.0,10510.0,,19
6/1/2022 07:30:00,14.4,178557.0,79,-7.4,42,859,1.0,10495.0,,19
6/1/2022 07:45:00,14.4,178416.0,80,-7.3,41,859,1.0,10947.0,,19
6/1/2022 08:00:00,14.5,178275.0,80,-7.2,41,859,1.0,10858.0,,19
6/1/2022 08:15:00,14.5,178325.0,80,-7.2,41,859,1.0,10702.0,,19
6/1/2022 08:30:00,14.4,178568.0,81,-7.2,41,859,1.0,10709.0,,19
6/1/2022 08:45:00,14.2,178811.0,82,-7.3,42,860,1.0,10741.0,,19
6/1/2022 09:00:00,14.1,179054.0,83,-7.3,42,860,1.0,10631.0,,19
6/1/2022 09:15:00,14.1,179257.0,83,-7.2,42,860,1.1,10576.0,,19
6/1/2022 09:30:00,14.0,179422.0,84,-7.0,41,860,1.0,10529.0,,19
6/1/2022 09:45:00,14.0,179586.0,84,-6.9,41,860,1.0,10506.0,,19
6/1/2022 10:00:00,13.9,179751.0,84,-6.7,40,860,1.1,10626.0,,19
6/1/2022 10:15:00,13.9,179876.0,84,-6.4,40,860,1.0,10912.0,,19
6/1/2022 10:30:00,14.0,179961.0,85,-6.0,39,860,1.0,11054.0,,19
6/1/2022 10:45:00,14.0,180046.0,85,-5.5,38,860,1.0,11141.0,,19
6/1/2022 11:00:00,14.1,180131.0,85,-5.1,37,860,1.0,11254.0,,19
6/1/2022 11:15:00,14.0,179045.0,85,-4.6,36,860,1.0,11552.0,,19
6/1/2022 11:30:00,13.7,176787.0,85,-4.1,35,860,1.0,11884.0,,19
6/1/2022 11:45:00,13.4,174529.0,85,-3.6,34,860,1.0,12143.0,,19
6/1/2022 12:00:00,13.1,172271.0,85,-3.1,33,860,1.0,12531.0,,19
6/1/2022 12:15:00,12.9,168562.0,86,-2.7,32,860,1.0,12700.0,,19
6/1/2022 12:30:00,12.6,163402.0,87,-2.4,31,860,1.0,12788.0,,19
6/1/2022 12:45:00,12.3,158243.0,88,-2.1,31,859,1.0,12696.0,,19
6/1/2022 13:00:00,12.0,153083.0,89,-1.8,30,859,1.0,12595.0,,19
6/1/2022 13:15:00,11.7,147258.0,90,-1.5,30,859,1.0,12719.0,,19
6/1/2022 13:30:00,11.5,140767.0,89,-1.2,29,859,1.0,12901.0,,19
6/1/2022 13:45:00,11.3,134276.0,88,-0.8,28,859,1.0,13025.0,,19
6/1/2022 14:00:00,11.1,127785.0,88,-0.5,27,859,1.0,12937.0,,19
6/1/2022 14:15:00,10.9,121283.0,88,-0.2,27,859,1.0,12987.0,,19
6/1/2022 14:30:00,10.7,114770.0,89,0.0,27,859,1.0,13151.0,,19
6/1/2022 14:45:00,10.6,108257.0,90,0.3,26,859,1.0,13141.0,,19
6/1/2022 15:00:00,10.4,101744.0,91,0.5,26,859,1.0,12934.0,,19
6/1/2022 15:15:00,10.2,96032.0,92,0.6,26,859,1.1,12889.0,,19
6/1/2022 15:30:00,10.0,91123.0,93,0.7,26,859,1.0,13235.0,,19
6/1/2022 15:45:00,9.9,86214.0,93,0.8,26,859,1.0,13380.0,,19
6/1/2022 16:00:00,9.7,81305.0,94,0.9,26,859,1.0,13121.0,,19
6/1/2022 16:15:00,9.6,77456.0,95,0.8,26,859,1.0,13014.0,,19
6/1/2022 16:30:00,9.6,74668.0,96,0.6,27,859,1.0,12909.0,,19
6/1/2022 16:45:00,9.6,71881.0,97,0.5,27,860,1.0,12624.0,,19
6/1/2022 17:00:00,9.5,69093.0,97,0.3,28,860,1.0,12829.0,,19
6/1/2022 17:15:00,9.3,64984.0,99,0.0,29,860,1.0,13077.0,,19
6/1/2022 17:30:00,9.1,59553.0,101,-0.4,30,860,1.0,13246.0,,19
6/1/2022 17:45:00,8.8,54123.0,102,-0.7,31,861,1.1,13069.0,,19
6/1/2022 18:00:00,8.6,48692.0,105,-1.1,32,861,1.0,13139.0,,19
6/1/2022 18:15:00,8.3,44012.0,106,-1.5,33,861,1.0,13026.0,,19
6/1/2022 18:30:00,8.2,40082.0,107,-2.0,34,861,1.1,14031.0,,19
6/1/2022 18:45:00,8.1,36151.0,107,-2.5,35,862,1.0,15392.0,,19
6/1/2022 19:00:00,7.9,32221.0,108,-3.0,36,862,1.0,15654.0,,19
6/1/2022 19:15:00,7.6,28441.0,109,-3.5,37,862,1.0,15549.0,,19
6/1/2022 19:30:00,7.3,24812.0,109,-3.8,38,862,1.0,15603.0,,19
6/1/2022 19:45:00,7.0,21183.0,110,-4.2,39,863,1.0,15958.0,,19
6/1/2022 20:00:00,6.7,17554.0,110,-4.5,40,863,1.0,16394.0,,19
6/1/2022 20:15:00,6.5,15251.0,111,-4.8,40,863,1.0,17172.0,,19
6/1/2022 20:30:00,6.5,14274.0,111,-5.1,41,863,1.0,17356.0,,19
6/1/2022 20:45:00,6.4,13298.0,110,-5.4,42,864,1.0,17156.0,,19
6/1/2022 21:00:00,6.4,12321.0,110,-5.7,43,864,1.0,16973.0,,19
6/1/2022 21:15:00,6.4,11633.0,110,-6.0,43,864,1.0,16321.0,,19
6/1/2022 21:30:00,6.3,11234.0,111,-6.2,44,864,1.5,16165.0,,19
6/1/2022 21:45:00,6.4,10834.0,112,-6.5,45,864,2.3,16070.0,,19
6/1/2022 22:00:00,6.3,10435.0,113,-6.7,46,864,1.9,6135.0,,19
6/1/2022 22:15:00,6.0,9261.0,114,-6.9,47,864,1.7,3854.0,,19
6/1/2022 22:30:00,5.5,7314.0,114,-7.2,48,864,2.0,3987.0,,19
6/1/2022 22:45:00,4.8,5367.0,114,-7.5,49,865,1.7,2520.0,,19
6/1/2022 23:00:00,4.3,3420.0,115,-7.8,50,865,1.5,857.0,,19
6/1/2022 23:15:00,3.7,2262.0,116,-7.9,50,865,0.9,-1.0,,19
6/1/2022 23:30:00,3.0,1894.0,118,-8.0,50,865,0.7,0.0,,19
6/1/2022 23:45:00,2.2,1527.0,120,-8.1,51,865,1.3,0.0,,19
7/1/2022 00:00:00,0.3,359.0,198,-8.3,54,865,1.6,0.0,,19
7/1/2022 00:15:00,0.2,330.0,207,-8.4,54,865,1.3,0.0,,19
7/1/2022 00:30:00,0.3,314.0,198,-8.5,55,865,1.1,0.0,,19
7/1/2022 00:45:00,0.4,299.0,214,-8.6,55,865,1.4,0.0,,19
7/1/2022 01:00:00,0.4,283.0,207,-8.7,56,865,1.3,0.0,,19
7/1/2022 01:15:00,0.5,295.0,217,-8.8,56,865,1.2,0.0,,19
7/1/2022 01:30:00,0.6,335.0,225,-8.8,56,865,1.3,0.0,,19
7/1/2022 01:45:00,0.8,376.0,230,-8.9,55,865,1.3,0.0,,19
7/1/2022 02:00:00,0.9,416.0,234,-8.9,55,865,1.6,0.0,,19
7/1/2022 02:15:00,0.9,434.0,238,-8.9,55,865,1.8,34.0,,19
7/1/2022 02:30:00,0.9,431.0,229,-9.0,55,865,1.5,221.0,,19
7/1/2022 02:45:00,0.9,427.0,229,-9.1,56,865,1.1,-13.0,,19
7/1/2022 03:00:00,0.9,424.0,221,-9.2,56,865,0.9,0.0,,19
7/1/2022 03:15:00,0.9,435.0,221,-9.3,56,865,0.9,0.0,,19
7/1/2022 03:30:00,1.1,462.0,221,-9.3,56,865,1.3,0.0,,19
7/1/2022 03:45:00,1.1,489.0,218,-9.4,55,865,1.7,0.0,,19
7/1/2022 04:00:00,1.3,516.0,219,-9.4,55,865,1.7,0.0,,19
7/1/2022 04:15:00,1.2,518.0,222,-9.4,55,865,1.4,0.0,,19
7/1/2022 04:30:00,1.1,496.0,229,-9.5,55,865,1.5,0.0,,19
7/1/2022 04:45:00,1.0,475.0,241,-9.6,56,865,1.8,0.0,,19
7/1/2022 05:00:00,0.9,453.0,252,-9.7,56,865,1.7,146.0,,19
7/1/2022 05:15:00,0.8,430.0,263,-9.9,57,865,1.7,102.0,,19
7/1/2022 05:30:00,0.5,406.0,270,-10.4,59,865,1.8,122.0,,19
7/1/2022 05:45:00,0.3,383.0,288,-10.9,61,865,2.1,600.0,,19
7/1/2022 06:00:00,0.2,359.0,0,-11.4,63,865,2.2,897.0,,19
7/1/2022 06:15:00,0.3,456.0,18,-11.8,64,865,1.9,514.0,,19
7/1/2022 06:30:00,0.4,674.0,45,-11.9,65,865,1.8,246.0,,19
7/1/2022 06:45:00,0.5,893.0,53,-12.0,65,865,2.0,12744.0,,19
7/1/2022 07:00:00,0.7,1111.0,63,-12.1,66,865,2.9,11575.0,,19
7/1/2022 07:15:00,0.8,1147.0,67,-12.2,66,865,4.7,5579.0,,19
7/1/2022 07:30:00,0.8,1002.0,76,-12.3,66,865,5.0,146.0,,19
7/1/2022 07:45:00,0.8,857.0,76,-12.4,66,865,5.0,146.0,,19
7/1/2022 08:00:00,0.9,712.0,84,-12.5,66,865,5.0,146.0,,19
7/1/2022 08:15:00,1.0,663.0,79,-12.5,66,865,5.0,146.0,,19
7/1/2022 08:30:00,1.1,712.0,75,-12.4,66,865,5.0,146.0,,19
7/1/2022 08:45:00,1.3,761.0,72,-12.4,65,866,5.0,146.0,,19
7/1/2022 09:00:00,1.4,810.0,69,-12.3,65,866,5.0,146.0,,19
7/1/2022 09:15:00,1.6,883.0,72,-12.1,64,866,5.0,146.0,,19
7/1/2022 09:30:00,1.7,980.0,69,-11.8,63,866,5.0,146.0,,19
7/1/2022 09:45:00,1.8,1077.0,68,-11.4,62,866,5.0,146.0,,19
7/1/2022 10:00:00,2.0,1174.0,66,-11.1,61,866,5.0,146.0,,19
7/1/2022 10:15:00,1.9,1193.0,69,-10.6,59,866,5.0,146.0,,19
7/1/2022 10:30:00,1.8,1132.0,77,-10.1,57,866,5.0,146.0,,19
7/1/2022 10:45:00,1.8,1071.0,84,-9.5,54,866,5.0,146.0,,19
7/1/2022 11:00:00,1.8,1010.0,90,-9.0,52,866,5.0,0.0,,19
7/1/2022 11:15:00,1.8,938.0,93,-8.4,50,866,5.0,0.0,,19
7/1/2022 11:30:00,1.7,853.0,93,-7.8,47,866,5.0,0.0,,19
